,relevance,state,bill_number,bill_id,change_hash,url,text_url,research_url,last_action_date,last_action,title,status,status_date,body,description,session.session_name,latest_text_id,latest_text_type
417,87,OR,HB2643,1647688,e1a8eb433b02ba1438a09b28064a1810,https://legiscan.com/OR/bill/HB2643/2023,https://legiscan.com/OR/text/HB2643/2023,https://legiscan.com/OR/research/HB2643/2023,2023-06-25,In committee upon adjournment.,Relating to suicide prevention.,6,2023-06-25,H,"Requires school districts to develop, review and revise individualized suicide prevention protection plan for each youth who demonstrates suicidal behavior. Requires school districts to develop, review and revise individualized suicide prevention protection plan for each youth who demonstrates suicidal behavior. Requires State Board of Education, in consultation with Oregon Health Authority, to adopt rules for school districts to implement individualized suicide prevention protection plans and adopt standard form for use in developing for youth individualized suicide prevention protection plan. Requires Department of Education and Oregon Health Authority to maintain record of all individualized suicide prevention protection plans developed. Requires school district's plan on student suicide prevention to include training for all school employees in preventing suicide. Directs Oregon Health and Science University to convene work group to examine ways to improve individualized suicide prevention protection plans and manage disruptive classroom environments during a behavioral or mental health crisis. Directs university to submit report on work group's findings and recommendations to interim committees of Legislative Assembly related to education and human services no later than September 15, 2024.",2023 Legislative Measures,2627731,Introduced
418,87,OR,HB2652,1648065,f866554dee40328635a1042f5ccc847c,https://legiscan.com/OR/bill/HB2652/2023,https://legiscan.com/OR/text/HB2652/2023,https://legiscan.com/OR/research/HB2652/2023,2023-06-25,In committee upon adjournment.,Relating to funding county health measures; declaring an emergency.,6,2023-06-25,H,"Authorizes county to declare shortage of health care and human services personnel and apply to Oregon Health Authority for moneys to make grants to employers to alleviate shortage by offering certain benefits to potential workers and educators. Authorizes county to declare shortage of health care and human services personnel and apply to Oregon Health Authority for moneys to make grants to employers to alleviate shortage by offering certain benefits to potential workers and educators. Appropriates moneys to Oregon Health Authority to distribute to counties for purposes related to encouraging healthy eating, physical activity and mental health. Declares emergency, effective on passage.",2023 Legislative Measures,2628109,Introduced
419,87,OR,HB2132,1648760,75404e48c7e3078d9c11d983ad6b85cb,https://legiscan.com/OR/bill/HB2132/2023,https://legiscan.com/OR/text/HB2132/2023,https://legiscan.com/OR/research/HB2132/2023,2023-06-25,In committee upon adjournment.,Relating to public school course offerings; prescribing an effective date.,6,2023-06-25,H,"Requires school districts with more than one high school to offer honors courses in specified subjects to students in each grade of high school. Requires school districts with more than one high school to offer honors courses in specified subjects to students in each grade of high school. First applies to 2024-2025 school year. Takes effect July 1, 2024.",2023 Legislative Measures,2628805,Introduced
420,87,OR,HB3082,1660231,7d2c8dba2a7b886d4b6f08e72a945acd,https://legiscan.com/OR/bill/HB3082/2023,https://legiscan.com/OR/text/HB3082/2023,https://legiscan.com/OR/research/HB3082/2023,2023-06-25,In committee upon adjournment.,Relating to displays of symbols of inclusion by public employees.,6,2023-06-25,H,Prohibits public employer from prohibiting public employee from displaying symbols of inclusion in public employee's immediate workspace. Prohibits public employer from prohibiting public employee from displaying symbols of inclusion in public employee's immediate workspace. Prohibits public employer from taking any adverse action against public employee who displays symbol of inclusion in employee's workspace.,2023 Legislative Measures,2642049,Introduced
421,87,OR,HB3592,1738850,424e2cc975de66e60e424208e0602aeb,https://legiscan.com/OR/bill/HB3592/2023,https://legiscan.com/OR/text/HB3592/2023,https://legiscan.com/OR/research/HB3592/2023,2023-06-25,In committee upon adjournment.,Relating to maternity services; declaring an emergency.,6,2023-06-25,H,"Requires general hospital licensed in Oregon to provide maternity services subject to exemption that Oregon Health Authority may allow under criteria prescribed by rule. Requires general hospital licensed in Oregon to provide maternity services subject to exemption that Oregon Health Authority may allow under criteria prescribed by rule. Declares emergency, effective on passage.",2023 Legislative Measures,2743253,Introduced
422,87,OR,HCR32,1759039,bf009360f8b832956e2e908cc5b60959,https://legiscan.com/OR/bill/HCR32/2023,https://legiscan.com/OR/text/HCR32/2023,https://legiscan.com/OR/research/HCR32/2023,2023-06-25,In committee upon adjournment.,In memoriam: Walter Willard Cole Sr. (aka Darcelle XV).,6,2023-06-25,H,"In memoriam: Walter Willard Cole Sr. (aka Darcelle XV), 1930-2023. In memoriam: Walter Willard Cole Sr. (aka Darcelle XV), 1930-2023.",2023 Legislative Measures,2791376,Introduced
423,87,PA,HR114,1766285,a240feb56c3231231b70c644167e6073,https://legiscan.com/PA/bill/HR114/2023,https://legiscan.com/PA/text/HR114/2023,https://legiscan.com/PA/research/HR114/2023,2023-06-27,Adopted (123-79),"Recognizing the month of June 2023 as ""LGBTQ+ Pride Month"" in Pennsylvania.",4,2023-06-27,H,"A Resolution recognizing the month of June 2023 as ""LGBTQ+ Pride Month"" in Pennsylvania.",2023-2024 Regular Session,2812037,Introduced
424,87,US,HR555,1773045,e41e94241c63846b42f970d493186f3e,https://legiscan.com/US/bill/HR555/2023,https://legiscan.com/US/text/HR555/2023,https://legiscan.com/US/research/HR555/2023,2023-06-29,Referred to the Subcommittee on Health.,Recognizing the importance of intersectionality for abortion access.,1,2023-06-23,H,Recognizing the importance of intersectionality for abortion access.,118th Congress,2830626,Introduced
425,87,DE,SCR96,1773163,66b046059d7353356493ef9e4679d11f,https://legiscan.com/DE/bill/SCR96/2023,https://legiscan.com/DE/text/SCR96/2023,https://legiscan.com/DE/research/SCR96/2023,2023-06-29,Passed In House by Voice Vote,"Designating June 28, 2023, As Stonewall Uprising Remembrance Day In The State Of Delaware.",2,2023-06-27,S,"This resolution affirms the importance of the recognition of LGBTQIA+ people and their many achievements and designates June 28. 2023 as ""Stonewall Uprising Remembrance Day"" in the State of Delaware. It also encourages expanded efforts to keep Delaware residents properly informed about the need for acceptance, and equitable treatment, of LGBTQIA+ individuals.",152nd General Assembly,2830939,Draft
426,87,US,HB4432,1773655,8a89a2868450c195a3f6f724f9e56eca,https://legiscan.com/US/bill/HB4432/2023,https://legiscan.com/US/text/HB4432/2023,https://legiscan.com/US/research/HB4432/2023,2023-06-30,Referred to the House Committee on the Judiciary.,LGBTQ+ Panic Defense Prohibition Act of 2023,1,2023-06-30,H,"To amend title 18, United States Code, to prohibit defenses based on sexual orientation or gender identity or expression.",118th Congress,2835971,Introduced
427,87,US,SB2279,1774289,ca8a30db46af34aaf649802262083a54,https://legiscan.com/US/bill/SB2279/2023,https://legiscan.com/US/text/SB2279/2023,https://legiscan.com/US/research/SB2279/2023,2023-07-12,Read twice and referred to the Committee on the Judiciary.,LGBTQ+ Panic Defense Prohibition Act of 2023,1,2023-07-12,S,"A bill to amend title 18, United States Code, to prohibit panic defenses based on sexual orientation or gender identity or expression.",118th Congress,2836046,Introduced
428,87,WI,SB365,1774338,92af357e44a8c91c7a150f482c90f409,https://legiscan.com/WI/bill/SB365/2023,https://legiscan.com/WI/text/SB365/2023,https://legiscan.com/WI/research/SB365/2023,2023-07-13,Read first time and referred to Committee on Health,Statutory right to contraception.,1,2023-07-13,S,An Act to create 253.078 of the statutes; Relating to: statutory right to contraception.,2023-2024 Regular Session,2833927,Introduced
429,87,WI,SJR51,1770697,6694e9813929b406337c0e4bb4a8e4c2,https://legiscan.com/WI/bill/SJR51/2023,https://legiscan.com/WI/text/SJR51/2023,https://legiscan.com/WI/research/SJR51/2023,2023-07-14,Representative Jacobson added as a cosponsor,Recognizing June 2023 as LGBTQ Pride Month.,1,2023-06-07,S,Relating to: recognizing June 2023 as LGBTQ Pride Month.,2023-2024 Regular Session,2825082,Introduced
430,87,WI,AJR61,1773584,724eca66f1f25bab2789c3d38e494f49,https://legiscan.com/WI/bill/AJR61/2023,https://legiscan.com/WI/text/AJR61/2023,https://legiscan.com/WI/research/AJR61/2023,2023-07-14,Representative Jacobson added as a coauthor,Recognizing June 2023 as LGBTQ Pride Month.,1,2023-06-30,A,Relating to: recognizing June 2023 as LGBTQ Pride Month.,2023-2024 Regular Session,2832150,Introduced
431,87,ME,LD1779,1758199,39d93752524016e9936747041132acba,https://legiscan.com/ME/bill/LD1779/2023,https://legiscan.com/ME/text/LD1779/2023,https://legiscan.com/ME/research/LD1779/2023,2023-07-26,"Carried over, in the same posture, to any special or regular session of the 131st Legislature, pursuant to Joint Order SP 847.",An Act to Develop a Continuum of Care for Youth Involved in the Justice System and to Develop Alternatives for Juveniles Incarcerated in Long Creek Youth Development Center,1,2023-04-25,H,An Act to Develop a Continuum of Care for Youth Involved in the Justice System and to Develop Alternatives for Juveniles Incarcerated in Long Creek Youth Development Center,131st Legislature,2788105,Introduced
432,87,ME,LD1818,1758786,636483f69eb8270652171b6858746799,https://legiscan.com/ME/bill/LD1818/2023,https://legiscan.com/ME/text/LD1818/2023,https://legiscan.com/ME/research/LD1818/2023,2023-07-26,In possession of the Senate when the Legislature adjourned Sine Die and was placed in the Legislative Files. (DEAD),An Act Regarding Port Facilities Relating to Offshore Wind Power Projects,6,2023-07-26,S,An Act Regarding Port Facilities Relating to Offshore Wind Power Projects,131st Legislature,2790409,Introduced
433,87,WI,AB366,1775392,477c8231b8717cf79278aab3b33f46d6,https://legiscan.com/WI/bill/AB366/2023,https://legiscan.com/WI/text/AB366/2023,https://legiscan.com/WI/research/AB366/2023,2023-07-27,Read first time and referred to Committee on State Affairs,Statutory right to contraception.,1,2023-07-27,A,An Act to create 253.078 of the statutes; Relating to: statutory right to contraception.,2023-2024 Regular Session,2835361,Introduced
434,87,US,HB5054,1775447,53ba9b3fe31567e3a441c0acedc5f204,https://legiscan.com/US/bill/HB5054/2023,https://legiscan.com/US/text/HB5054/2023,https://legiscan.com/US/research/HB5054/2023,2023-07-27,Referred to the House Committee on Armed Services.,Equal and Uniform Treatment in the Military Act,1,2023-07-27,H,"To amend title 10, United States Code, to prohibit discrimination in the Armed Forces.",118th Congress,2837721,Introduced
435,87,MA,S2029,1733665,a9727b86ed14f174b7474eb9058136e2,https://legiscan.com/MA/bill/S2029/2023,https://legiscan.com/MA/text/S2029/2023,https://legiscan.com/MA/research/S2029/2023,2023-07-31,Bill reported favorably by committee and referred to the committee on Senate Ways and Means,To promote gender and racial diversity on public boards and commissions,1,2023-02-16,S,For legislation to promote gender and racial diversity on public boards and commissions. State Administration and Regulatory Oversight.,193rd General Court,2737182,Introduced
436,87,MA,H3095,1739814,a2a8755186716ac36db191d591b241e8,https://legiscan.com/MA/bill/H3095/2023,https://legiscan.com/MA/text/H3095/2023,https://legiscan.com/MA/research/H3095/2023,2023-07-31,Bill reported favorably by committee and referred to the committee on House Ways and Means,To promote diversity on public boards and commissions,1,2023-02-16,H,For legislation to promote diversity on public boards and commissions. State Administration and Regulatory Oversight.,193rd General Court,2744603,Introduced
437,87,MA,S118,1736825,7248d2d23371cf724cc0e66638d35df9,https://legiscan.com/MA/bill/S118/2023,https://legiscan.com/MA/text/S118/2023,https://legiscan.com/MA/research/S118/2023,2023-09-19,Hearing scheduled for 09/26/2023 from 10:00 AM-05:00 PM in Gardner Auditorium,Resolve establishing the Harmony commission to study and make recommendations related to the welfare and best interests of children in care and protection cases,1,2023-02-16,S,"By Mr. Moore, a petition of Michael O. Moore, Mark C. Montigny, Susannah M. Whipps, Ryan C. Fattman and others that provisions be made for an investigation and study by a special commission (including members of the General Court) to establish the Harmony commission to study and make recommendations related to the welfare and best interests of children in care and protection cases. Children, Families and Persons with Disabilities.",193rd General Court,2740665,Introduced
438,87,MA,H4088,1777573,e13a908be04239932a893095ff75de6b,https://legiscan.com/MA/bill/H4088/2023,https://legiscan.com/MA/text/H4088/2023,https://legiscan.com/MA/research/H4088/2023,2023-09-19,Hearing scheduled for 09/26/2023 from 10:00 AM-05:00 PM in Gardner Auditorium,Resolve establishing the Harmony Commission to study and make recommendations related to the welfare and best interests of children in care and protection cases,1,2023-08-07,H,"By Representatives Doherty of Taunton and Haddad of Somerset, a petition (subject to Joint Rule 12) of Carol A. Doherty and Patricia A. Haddad for an investigation by a special commission (including members of the General Court) of the welfare and best interest considerations of children in care and protection cases. Children, Families and Persons with Disabilities.",193rd General Court,2840492,Introduced
439,87,MA,S1238,1737144,a60dfc4d6960e9f70ac61d8df3ec5f9b,https://legiscan.com/MA/bill/S1238/2023,https://legiscan.com/MA/text/S1238/2023,https://legiscan.com/MA/research/S1238/2023,2023-09-24,Hearing scheduled for 10/02/2023 from 01:00 PM-05:00 PM in A-1,Establishing peer-run respite centers throughout the Commonwealth,1,2023-02-16,S,"For legislation to establish peer-run respite centers throughout the Commonwealth. Mental Health, Substance Use and Recovery.",193rd General Court,2740999,Introduced
440,87,MA,H3602,1750737,33de163c42d0aac5f226283c4172ecbd,https://legiscan.com/MA/bill/H3602/2023,https://legiscan.com/MA/text/H3602/2023,https://legiscan.com/MA/research/H3602/2023,2023-09-24,Hearing scheduled for 10/02/2023 from 01:00 PM-05:00 PM in A-1,Establishing peer-run respite centers throughout the Commonwealth,1,2023-03-30,H,"By Representatives Sabadosa of Northampton and Pignatelli of Lenox, a petition of Lindsay N. Sabadosa and Smitty Pignatelli that the Department of Mental Health establish peer-run respite centers. Mental Health, Substance Use and Recovery.",193rd General Court,2765154,Introduced
441,87,MA,S488,1737016,1488108819eab24022ae23ad4f54b287,https://legiscan.com/MA/bill/S488/2023,https://legiscan.com/MA/text/S488/2023,https://legiscan.com/MA/research/S488/2023,2023-09-28,Hearing scheduled for 10/11/2023 from 01:00 PM-05:00 PM in A-1,Creating the outdoor recreation program,1,2023-02-16,S,For legislation to create the outdoor recreation program. Environment and Natural Resources.,193rd General Court,2740864,Introduced
442,87,MA,H757,1740241,afbf8c1982a7c615c275187c83dcd914,https://legiscan.com/MA/bill/H757/2023,https://legiscan.com/MA/text/H757/2023,https://legiscan.com/MA/research/H757/2023,2023-09-28,Hearing scheduled for 10/11/2023 from 01:00 PM-05:00 PM in A-1,Creating the outdoor recreation program,1,2023-02-16,H,"By Representative Blais of Deerfield, a petition of Natalie M. Blais and others that certain sales tax revenues be dedicated to an outdoor recreation trust fund. Environment and Natural Resources.",193rd General Court,2745136,Introduced
443,87,MA,S826,1733670,2e938a2e380ba2cbda18ddf6d85fba2a,https://legiscan.com/MA/bill/S826/2023,https://legiscan.com/MA/text/S826/2023,https://legiscan.com/MA/research/S826/2023,2023-10-03,Hearing scheduled for 10/10/2023 from 10:00 AM-05:00 PM in B-1,Supporting urgent community college equity through student services,1,2023-02-16,S,For legislation to support urgent community college equity through student services. Higher Education.,193rd General Court,2737194,Introduced
444,87,DC,B25-0478,1778628,f45b778d9b0e73c84f4f5747ce1ceadd,https://legiscan.com/DC/bill/B25-0478/2023,https://legiscan.com/DC/text/B25-0478/2023,https://legiscan.com/DC/research/B25-0478/2023,2023-10-03,Referred to Committee on Judiciary and Public Safety,Improving Safety and Emergency Response on Transit Corridors Act of 2023,1,2023-09-18,C,As introduced Bill 25-478 would improve the safety of transit corridors and public spaces using emergency communication stations and video surveillance technology to improve access to emergency response and identify violators of District law. It would also require the Deputy Mayor for Public Safety and Justice (DMPSJ) to collect data and report to the Council.,25th Council,2842585,Introduced
445,87,DC,CER25-0130,1779410,bc5e680f86b48d9f697036542fd927bc,https://legiscan.com/DC/bill/CER25-0130/2023,https://legiscan.com/DC/text/CER25-0130/2023,https://legiscan.com/DC/research/CER25-0130/2023,2023-10-03,Approved with Resolution Number ACR25-0128,17th Street High Heel Race Recognition Resolution of 2023,4,2023-10-03,C,17th Street High Heel Race Recognition Resolution of 2023,25th Council,2843566,Introduced
446,87,MA,S259,1733847,a8a3f3091d2550ada079bf15cb4327df,https://legiscan.com/MA/bill/S259/2023,https://legiscan.com/MA/text/S259/2023,https://legiscan.com/MA/research/S259/2023,2023-10-05,Hearing rescheduled to 10/11/2023 from 11:00 AM-05:00 PM in B-2,Relative to LGBTQ+ inclusive curriculum,1,2023-02-16,S,For legislation relative to LGBTQ+ inclusive curriculum. Education.,193rd General Court,2737489,Introduced
447,87,MA,H498,1738479,4e7e8d68f3ac65e0825e9e177f8aa5e7,https://legiscan.com/MA/bill/H498/2023,https://legiscan.com/MA/text/H498/2023,https://legiscan.com/MA/research/H498/2023,2023-10-05,Hearing rescheduled to 10/11/2023 from 11:00 AM-05:00 PM in B-2,Relative to LGBTQ+ inclusive curriculum,1,2023-02-16,H,Relative to LGBTQ+ inclusive curriculum in public schools. Education.,193rd General Court,2742727,Introduced
448,87,IL,HR0346,1770091,caf81f16910581d72a8f3b99d3c95dad,https://legiscan.com/IL/bill/HR0346/2023,https://legiscan.com/IL/text/HR0346/2023,https://legiscan.com/IL/research/HR0346/2023,2023-10-24,Referred to Rules Committee,PRCC WEEKEND,1,2023-06-05,H,"Declares Labor Day weekend 2023 as ""Puerto Rican Cultural Center Weekend"".",103rd General Assembly,2823609,Introduced
449,87,OR,SB550,1646989,fe7724cafa57e280666dab31f5556bcc,https://legiscan.com/OR/bill/SB550/2023,https://legiscan.com/OR/text/SB550/2023,https://legiscan.com/OR/research/SB550/2023,2023-06-25,In committee upon adjournment.,Relating to computer science education; declaring an emergency.,6,2023-06-25,S,"Directs Department of Education, in consultation with STEM Investment Council, to develop statewide, long-term strategic plan to provide computer science education. Directs Department of Education, in consultation with STEM Investment Council, to develop statewide, long-term strategic plan to provide computer science education. Requires department to coordinate with council to submit annual report on computer science education to interim committee of Legislative Assembly related to education. Establishes computer science as subject for which department must provide academic content standards. Requires school districts and public charter schools to offer students courses in computer science. Declares emergency, effective on passage.",2023 Legislative Measures,2627033,Introduced
450,87,WV,SB252,1660627,f56ae9f7a880afce06d65d66bff3fd25,https://legiscan.com/WV/bill/SB252/2023,https://legiscan.com/WV/text/SB252/2023,https://legiscan.com/WV/research/SB252/2023,2023-01-17,To Judiciary,"Prohibiting obscene materials in or within 2,500 feet of WV schools",1,2023-01-17,S,The purpose of this bill is to prohibit obscene materials in West Virginia schools.,2023 Regular Session,2642505,Introduced
451,87,US,HR28,1656132,5b9c3a6c112fa04c12247b8cf3772cb4,https://legiscan.com/US/bill/HR28/2023,https://legiscan.com/US/text/HR28/2023,https://legiscan.com/US/research/HR28/2023,2023-01-20,Referred to the Subcommittee on Health.,Condemning the Supreme Court's decision to overturn Roe v. Wade and Planned Parenthood v. Casey and committing to advancing reproductive justice and judicial reform.,1,2023-01-11,H,Condemning the Supreme Court's decision to overturn Roe v. Wade and Planned Parenthood v. Casey and committing to advancing reproductive justice and judicial reform.,118th Congress,2637309,Introduced
452,87,US,HB3443,1766006,8a85a7cb10a87c00882f88ea82740865,https://legiscan.com/US/bill/HB3443/2023,https://legiscan.com/US/text/HB3443/2023,https://legiscan.com/US/research/HB3443/2023,2023-05-17,Referred to the House Committee on Ways and Means.,Foster Youth Mentoring Act of 2023,1,2023-05-17,H,To support the establishment or expansion and operation of programs using a network of public and private community entities to provide mentoring for children and youth with experience in foster care.,118th Congress,2826826,Introduced
453,87,MA,S66,1734054,119f443064863a1fdc6426e9efe829e6,https://legiscan.com/MA/bill/S66/2023,https://legiscan.com/MA/text/S66/2023,https://legiscan.com/MA/research/S66/2023,2023-09-19,Hearing scheduled for 09/26/2023 from 10:00 AM-05:00 PM in Gardner Auditorium,Establishing the Massachusetts foster care review office,1,2023-02-16,S,"For legislation to establish the Massachusetts foster care review office. Children, Families and Persons with Disabilities.",193rd General Court,2737805,Introduced
454,87,OR,HB2461,1648566,019b8d508284f836ce315f986e069067,https://legiscan.com/OR/bill/HB2461/2023,https://legiscan.com/OR/text/HB2461/2023,https://legiscan.com/OR/research/HB2461/2023,2023-06-25,In committee upon adjournment.,Relating to medical assistance.,6,2023-06-25,H,"Imposes new requirements on Oregon Health Authority with respect to residential mental health services. Imposes new requirements on Oregon Health Authority with respect to residential mental health services. Clarifies right to contested case hearing to challenge amount, scope or duration of services or reduction in amount, scope or duration of services. Requires coordinated care organizations to provide residential behavioral health services beginning January 1, 2025.",2023 Legislative Measures,2628609,Introduced
455,87,OR,SB622,1648454,7218836736f2910d77a1e59bb641ba9e,https://legiscan.com/OR/bill/SB622/2023,https://legiscan.com/OR/text/SB622/2023,https://legiscan.com/OR/research/SB622/2023,2023-06-25,In committee upon adjournment.,Relating to medical assistance.,6,2023-06-25,S,"Imposes new requirements on Oregon Health Authority with respect to residential mental health services. Imposes new requirements on Oregon Health Authority with respect to residential mental health services. Clarifies right to contested case hearing to challenge amount, scope or duration of services or reduction in amount, scope or duration of services. Requires coordinated care organizations to provide residential behavioral health services beginning January 1, 2025.",2023 Legislative Measures,2628499,Introduced
456,86,MA,H158,1739359,fe7c2c3983972fc50d52e37f6f422db5,https://legiscan.com/MA/bill/H158/2023,https://legiscan.com/MA/text/H158/2023,https://legiscan.com/MA/research/H158/2023,2023-09-19,Hearing scheduled for 09/26/2023 from 10:00 AM-05:00 PM in Gardner Auditorium,Establishing the Massachusetts foster care review office,1,2023-02-16,H,"Relative to establishing the Massachusetts foster care review office. Children, Families and Persons with Disabilities.",193rd General Court,2743995,Introduced
457,86,OR,HB2757,1647073,8c746b2cece3f98c002ce2f51babfb0b,https://legiscan.com/OR/bill/HB2757/2023,https://legiscan.com/OR/text/HB2757/2023,https://legiscan.com/OR/research/HB2757/2023,2023-07-24,"Chapter 251, (2023 Laws): Effective date September 24, 2023.",Relating to crisis services; prescribing an effective date; and providing for revenue raising that requires approval by a three-fifths majority.,4,2023-07-24,H,"Expands and provides funding for coordinated crisis services system including 9-8-8 suicide prevention and behavioral health crisis hotline. Expands and provides funding for coordinated crisis services system including 9-8-8 suicide prevention and behavioral health crisis hotline. Establishes 9-8-8 Trust Fund. Imposes 9-8-8 tax on consumers and retail subscribers who have telecommunications service or interconnected Voice over Internet Protocol service and who have prepaid telecommunications services, to pay for crisis services system. Exempts from taxation telecommunications services provided, based on need, under plan of assistance. Applies to subscriber bills issued and retail transactions made on or after January 1, 2024, and before January 1, 2030. Requires city to enter into memorandum of understanding with county regarding provision of mobile crisis intervention services. Takes effect on 91st day following adjournment sine die.",2023 Legislative Measures,2830602,Enrolled
458,86,NY,S02543,1675157,218cb8eccc0a1501894417d0d628bb3c,https://legiscan.com/NY/bill/S02543/2023,https://legiscan.com/NY/text/S02543/2023,https://legiscan.com/NY/research/S02543/2023,2023-01-23,REFERRED TO JUDICIARY,Relates to the use in evidence of the fact of possession or presence on the premises of condoms and other sexual and reproductive health devices.,1,2023-01-23,S,Relates to the use in evidence of the fact of possession or presence on the premises of condoms and other sexual and reproductive health devices.,2023-2024 General Assembly,2657794,Introduced
459,86,NY,A00281,1642380,d7960340b07ec6154697ba887ffd4ddf,https://legiscan.com/NY/bill/A00281/2023,https://legiscan.com/NY/text/A00281/2023,https://legiscan.com/NY/research/A00281/2023,2023-01-04,referred to codes,Relates to the use in evidence of the fact of possession or presence on the premises of condoms and other sexual and reproductive health devices.,1,2023-01-04,A,Relates to the use in evidence of the fact of possession or presence on the premises of condoms and other sexual and reproductive health devices.,2023-2024 General Assembly,2622750,Introduced
460,86,ME,LD1974,1766053,e5fd5ccc1fa8cd83b786d09ee1b02a18,https://legiscan.com/ME/bill/LD1974/2023,https://legiscan.com/ME/text/LD1974/2023,https://legiscan.com/ME/research/LD1974/2023,2023-07-26,"CARRIED OVER, in the same posture, to any special or regular session of the 131st Legislature, pursuant to Joint Order SP 847.",An Act to Reauthorize Maine's New Markets Tax Credit Program,1,2023-05-18,S,An Act to Reauthorize Maine's New Markets Tax Credit Program,131st Legislature,2811717,Introduced
461,86,NY,A06489,1754760,6b449e27acd99cccf48dab915cd89f81,https://legiscan.com/NY/bill/A06489/2023,https://legiscan.com/NY/text/A06489/2023,https://legiscan.com/NY/research/A06489/2023,2023-04-11,referred to correction,Relates to correctional facility visits by the correctional association; authorizes the correctional association to visit correctional facilities at any time and without advance notice; requires reports to be published on the department of corrections and community supervision websites.,1,2023-04-11,A,Relates to correctional facility visits by the correctional association; authorizes the correctional association to visit correctional facilities at any time and without advance notice; requires reports to be published on the department of corrections and community supervision websites.,2023-2024 General Assembly,2775956,Introduced
462,86,TX,SB877,1705617,de383b5531c8a95e457cdf90ad26dad1,https://legiscan.com/TX/bill/SB877/2023,https://legiscan.com/TX/text/SB877/2023,https://legiscan.com/TX/research/SB877/2023,2023-03-01,Referred to Business & Commerce,Relating to the consideration of ownership interests of certain persons in determining whether a business is a historically underutilized business for purposes of state contracting.,1,2023-02-13,S,Relating to the consideration of ownership interests of certain persons in determining whether a business is a historically underutilized business for purposes of state contracting.,88th Legislature Regular Session,2695946,Introduced
463,86,TX,HB2182,1703804,6771e7504771177d778fb86855f0d95a,https://legiscan.com/TX/bill/HB2182/2023,https://legiscan.com/TX/text/HB2182/2023,https://legiscan.com/TX/research/HB2182/2023,2023-03-09,Referred to State Affairs,Relating to the consideration of ownership interests of certain persons in determining whether a business is a historically underutilized business for purposes of state contracting.,1,2023-02-10,H,Relating to the consideration of ownership interests of certain persons in determining whether a business is a historically underutilized business for purposes of state contracting.,88th Legislature Regular Session,2693312,Introduced
464,86,NY,S00312,1641331,e2ec37d1cca283dd4cdb63903c6d3893,https://legiscan.com/NY/bill/S00312/2023,https://legiscan.com/NY/text/S00312/2023,https://legiscan.com/NY/research/S00312/2023,2023-01-04,"REFERRED TO CRIME VICTIMS, CRIME AND CORRECTION",Relates to correctional facility visits by the correctional association; authorizes the correctional association to visit correctional facilities at any time and without advance notice; requires reports to be published on the department of corrections and community supervision websites.,1,2023-01-04,S,Relates to correctional facility visits by the correctional association; authorizes the correctional association to visit correctional facilities at any time and without advance notice; requires reports to be published on the department of corrections and community supervision websites.,2023-2024 General Assembly,2621622,Introduced
465,86,NJ,ACR78,1582859,1cc23f1b79d220ead0823612b8050b16,https://legiscan.com/NJ/bill/ACR78/2022,https://legiscan.com/NJ/text/ACR78/2022,https://legiscan.com/NJ/research/ACR78/2022,2022-02-07,"Introduced, Referred to Assembly Women and Children Committee","Urges Congress to reauthorize ""Violence Against Women Act.""",1,2022-02-07,A,"Urges Congress to reauthorize ""Violence Against Women Act.""",2022-2023 Regular Session,2509473,Introduced
466,86,CA,AB583,1702703,6f9e1a06d5702a91c363deb3c0f94098,https://legiscan.com/CA/bill/AB583/2023,https://legiscan.com/CA/text/AB583/2023,https://legiscan.com/CA/research/AB583/2023,2023-05-18,In committee: Held under submission.,Birthing Justice for California Families Pilot Project.,1,2023-02-09,A,"An act to add and repeal Chapter 6.5 (commencing with Section 127650) to Part 2 of Division 107 of the Health and Safety Code, relating to doula care.",2023-2024 Session,2779611,Amended
467,86,US,HB525,1681779,c3a9b97915d099166c381ec8ac2277fe,https://legiscan.com/US/bill/HB525/2023,https://legiscan.com/US/text/HB525/2023,https://legiscan.com/US/research/HB525/2023,2023-01-25,Referred to the House Committee on Education and the Workforce.,Mentoring to Succeed Act of 2023,1,2023-01-25,H,"To amend the Carl D. Perkins Career and Technical Education Act of 2006 to give the Department of Education the authority to award competitive grants to eligible entities to establish, expand, or support school-based mentoring programs to assist at-risk students in middle school and high school in developing cognitive and social-emotional skills to prepare them for success in high school, postsecondary education, and the workforce.",118th Congress,2686939,Introduced
468,86,NJ,SCR48,1575377,1ba95432ac5d0b7edfdddb2c0ff1465b,https://legiscan.com/NJ/bill/SCR48/2022,https://legiscan.com/NJ/text/SCR48/2022,https://legiscan.com/NJ/research/SCR48/2022,2022-01-31,"Introduced in the Senate, Referred to Senate Health, Human Services and Senior Citizens Committee","Urges Congress to reauthorize ""Violence Against Women Act.""",1,2022-01-31,S,"Urges Congress to reauthorize ""Violence Against Women Act.""",2022-2023 Regular Session,2500627,Introduced
